trial,category,coverage,count,knn,ft,pre,fc,pc,own
shapenet337,display,0.0,0.0,0.7913991981350706,-0.0100029110908508,-0.0857526063919067,0,0,cabinet
shapenet345,display,-0.9241962407465937,2.0,0.2259149642071885,0.1230933368206024,0.1732369661331176,1,1,airplane
shapenet346,display,-1.0593512767826485,2.3333333333333335,0.4765366681881888,0.0287421941757202,-0.0730123519897461,1,0,telephone
shapenet347,display,0.0,0.0,0.5160028196513788,0.0248931050300598,-0.0074700713157653,0,0,watercraft
shapenet348,display,0.0,0.0,0.35451572754676147,0.1579357385635376,0.0185957551002502,1,0,bench
shapenet350,display,0.0,0.0,0.6845028944487694,0.1303638815879821,0.1310572922229766,1,1,table
shapenet351,display,-1.6094379124341003,4.0,0.42514138891398595,0.2028951048851013,0.0160931348800659,1,0,telephone
shapenet352,display,0.0,0.0,0.7081294363259601,0.028193324804306,0.0467656552791595,1,1,watercraft
shapenet355,display,0.0,0.0,0.4612414815689207,-0.0125914812088012,-0.0178040266036987,0,0,cabinet
shapenet356,display,0.0,0.0,0.5082422802042594,0.1389331817626953,0.10286545753479,1,1,watercraft
shapenet358,display,0.0,0.0,0.4499359554621896,0.0263149738311767,0.057732880115509,1,1,watercraft
shapenet359,display,0.0,0.0,0.34495495994464376,0.0453967452049255,-0.0478738546371459,1,0,chair
shapenet361,display,-0.46209812037329684,1.0,0.5874634671285712,0.4356017187237739,0.2869221270084381,1,1,lamp
shapenet363,display,0.0,0.0,0.7141831283976855,0.0043999552726745,-0.063596487045288,0,0,car
shapenet366,display,0.0,0.0,0.7435985751051423,0.0833698511123657,0.0049522519111633,1,0,table
shapenet368,display,0.0,0.0,0.5033607097380234,0.0988889932632446,0.0200671553611755,1,1,sofa
shapenet370,display,-2.096571856969666,7.333333333333333,0.19687897996483616,0.200211614370346,-0.0029332041740417,1,0,display
shapenet372,display,0.0,0.0,0.6035047657716471,-0.0712687969207763,-0.0663862526416778,0,0,chair
shapenet374,display,-0.9814796597221468,6.0,0.3082363913867535,0.0551762580871582,0.016306459903717,1,1,lamp
shapenet375,display,0.0,0.0,0.9626420533406543,0.0119038224220275,-0.0518829822540283,0,0,car
shapenet376,display,0.0,0.0,0.5566739616754917,0.1132732629776001,0.0510373711585998,1,1,loudspeaker
shapenet377,display,0.0,0.0,0.9821458849855224,0.0268203616142272,-0.0024123787879943,0,0,car
shapenet378,display,0.0,0.0,0.3372808320710042,0.0105941295623779,-0.0633582472801208,0,0,airplane
shapenet379,display,0.0,0.0,0.7754027676626293,0.0988662242889404,0.1614041328430175,1,1,chair
shapenet380,display,-1.8483924814931874,5.666666666666667,0.4075395062240517,0.0056621432304382,-0.0214902162551879,0,0,telephone
shapenet385,display,-1.2972734327035422,4.0,0.26603257384586027,0.0039393305778503,-0.0113636851310729,0,0,watercraft
shapenet387,display,0.0,0.0,0.4926779068296166,-0.0323836207389831,-0.0022946596145629,0,0,table
shapenet388,display,-0.7992984242661235,3.3333333333333335,0.6334172330047606,-0.0836885571479797,0.0488553047180175,0,1,chair
shapenet389,display,0.0,0.0,0.46813341848374473,0.0978330373764038,-0.0395524501800537,1,0,cabinet
shapenet392,display,-2.9453125964399454,18.666666666666668,0.1347142979623011,0.2143661379814148,0.0144106745719909,1,0,display
shapenet393,display,0.0,0.0,0.39102948694268164,0.0571269392967224,0.1932362914085388,1,1,airplane
shapenet397,display,0.0,0.0,0.695141345847837,0.0470547080039978,0.0664495825767517,0,1,cabinet
shapenet400,display,-2.634162479054285,34.0,0.14510541843967195,0.1114639043807983,-0.0543197393417358,1,0,display
shapenet405,display,0.0,0.0,0.9865625768492451,0.0027475357055664,0.0076000094413757,0,0,car
shapenet410,display,0.0,0.0,0.3523957415292576,0.0999582707881927,0.166029155254364,1,1,bench
shapenet411,display,0.0,0.0,0.4821219219039303,0.2121435403823852,0.1382727622985839,1,1,loudspeaker
shapenet412,display,0.0,0.0,0.9496471237457215,-0.0626665353775024,-0.0202662348747253,0,0,car
shapenet413,display,0.0,0.0,0.7429045474274348,0.1560652554035186,0.0078625082969665,1,0,table
shapenet415,display,0.0,0.0,0.602200217766992,0.0547603368759155,0.0046307742595672,1,0,watercraft
shapenet418,display,0.0,0.0,0.3629832746941455,0.0173223614692688,0.034698486328125,0,1,lamp
shapenet420,display,-0.46209812037329684,0.6666666666666666,0.4856922439759967,0.0174850225448608,0.0226578712463378,1,0,telephone
shapenet422,display,0.0,0.0,0.3230744735073612,-0.0337371826171875,-0.0705592036247253,0,0,watercraft
shapenet423,display,0.0,0.0,0.6812200072127942,-0.000969111919403,-0.0054593682289123,0,0,sofa
shapenet424,display,0.0,0.0,0.8143079558207832,-0.0193566083908081,-0.0777380466461181,0,0,table
shapenet429,display,0.0,0.0,0.38787794705684814,-0.0291379988193511,-0.0763487219810485,0,0,watercraft
shapenet431,display,0.0,0.0,0.7931115780851771,0.0521784424781799,0.0547612309455871,1,1,lamp
shapenet432,display,0.0,0.0,0.935840385274212,0.0099717080593109,-0.0016281604766845,1,0,car
shapenet439,display,0.0,0.0,0.72709313752026,0.0531816482543945,0.0456329882144928,0,0,lamp
shapenet440,display,0.0,0.0,0.7584420902616832,-0.1008157134056091,-0.0856775939464569,0,0,sofa
shapenet443,display,0.0,0.0,0.648161620859237,-0.0560380518436431,-0.108356237411499,0,0,table
shapenet444,display,-0.9241962407465937,2.0,0.5440993296083757,0.0715808868408203,0.011464774608612,1,1,telephone
shapenet447,display,-0.9241962407465937,2.0,0.4282031902369499,0.2273584902286529,0.0506009757518768,1,1,telephone
shapenet449,display,0.0,0.0,0.30771242930340087,0.0644443035125732,0.0711019039154052,1,1,airplane
shapenet450,display,0.0,0.0,0.977833383757191,0.0472147464752197,-0.0106181800365448,1,0,car
shapenet453,display,0.0,0.0,0.4227842366783057,0.1300386190414428,0.0975065231323242,1,1,chair
shapenet455,display,-0.7992984242661235,3.3333333333333335,0.36193417004192296,0.0930895209312439,0.0083281397819519,1,0,watercraft
shapenet458,display,0.0,0.0,0.9172357561665881,0.0585159063339233,-0.0115940570831298,1,0,car
shapenet459,display,0.0,0.0,0.35397677406099337,0.0626274943351745,-0.0250212550163269,1,0,airplane
shapenet461,display,0.0,0.0,0.8549479580525037,0.003374695777893,-0.0155627131462097,0,0,car
shapenet462,display,0.0,0.0,0.7122090148768447,0.0062376856803894,-0.0238116383552551,1,0,sofa
shapenet464,display,0.0,0.0,0.7196945634966955,0.1285805702209472,-0.0743521451950073,1,0,sofa
shapenet469,display,-0.46209812037329684,0.6666666666666666,0.46751751693554366,0.1090165376663208,0.1921848654747009,1,1,loudspeaker
shapenet471,display,0.0,0.0,0.33789581802781243,0.0068727135658264,0.1122706532478332,0,1,airplane
shapenet473,display,0.0,0.0,0.3421482498642061,0.0517389774322509,0.1922177374362945,1,1,airplane
shapenet474,display,-1.8310204811135165,6.0,0.263509434549467,0.1137935519218444,0.0495787262916564,1,1,display
shapenet476,display,0.0,0.0,0.312187678927946,0.0511283278465271,0.1686484813690185,1,1,airplane
shapenet477,display,0.0,0.0,0.9578535067452886,-0.0374351739883422,-0.0482565760612487,0,0,car
shapenet478,display,0.0,0.0,0.6856765127441525,0.0516721308231353,0.3121099919080734,1,1,chair
shapenet480,display,-1.8483924814931874,10.0,0.31566282192035544,0.0452672839164733,0.0553798675537109,1,1,watercraft
shapenet482,display,0.0,0.0,0.8278411714796056,0.1617007851600647,0.1997835636138916,1,1,chair
shapenet484,display,0.0,0.0,0.3109688240367241,-0.0406537055969238,-0.072366178035736,0,0,airplane
shapenet486,display,-0.46209812037329684,1.0,0.5818612757397853,0.0992241501808166,-0.050944983959198,1,0,telephone
shapenet488,display,0.0,0.0,0.9931747987520229,-0.0798582434654235,-0.014797031879425,0,0,car
shapenet490,display,0.0,0.0,0.652782600427233,0.1266575455665588,0.104284644126892,1,1,cabinet
shapenet496,display,0.0,0.0,0.7100509727504902,0.0561990737915039,0.1670287251472473,1,1,watercraft
shapenet497,display,0.0,0.0,0.47287455852236066,-0.0877820253372192,0.0125258564949035,0,0,cabinet
shapenet498,display,0.0,0.0,0.5746314311999483,-0.0207559466361999,-0.0323807895183563,0,0,loudspeaker
shapenet501,display,0.0,0.0,0.3243940808825947,0.0619230270385742,0.1510275602340698,1,1,airplane
shapenet504,display,0.0,0.0,0.33528221768820116,-0.0603429675102233,-0.0956886410713195,0,0,airplane
shapenet505,display,-1.6566044331920002,6.333333333333333,0.1858339197653592,0.121378481388092,0.0774000287055969,1,1,display
shapenet506,display,0.0,0.0,0.6733873433831885,-0.076073557138443,-0.0969523787498474,0,0,sofa
shapenet507,display,0.0,0.0,0.36548488665444817,0.0698475837707519,0.1492902636528015,1,1,airplane
shapenet509,display,0.0,0.0,0.6865274595404238,0.1416857242584228,0.0075249671936035,1,1,sofa
shapenet510,display,-0.8283022165960001,1.3333333333333333,0.3303360500836592,-0.0245451927185058,-0.0047419965267181,0,0,telephone
shapenet513,display,-0.9444044480187387,5.333333333333333,0.36725606592157617,-0.0021338462829589,-0.0260153412818908,0,0,telephone
shapenet514,display,0.0,0.0,0.6486445378352473,0.0022414326667785,0.0532336235046386,0,1,sofa
shapenet515,display,0.0,0.0,0.7167484821977919,0.1150039136409759,0.0899977684020996,1,1,bench
shapenet516,display,0.0,0.0,0.589645963786965,0.2693668305873871,0.0855721831321716,1,1,display
shapenet518,display,0.0,0.0,0.8900142572096378,0.0503950715065002,0.0327661037445068,1,0,chair
shapenet520,display,0.0,0.0,0.3996221234231436,0.1278257668018341,0.15169358253479,1,1,airplane
shapenet521,display,0.0,0.0,0.373917191016494,0.1514458656311035,0.0781649351119995,1,1,display
shapenet523,display,0.0,0.0,0.34307282639357667,0.2436153888702392,0.3041170239448547,1,1,airplane
shapenet526,display,0.0,0.0,0.817667926162911,0.1372190713882446,0.0717094540596008,1,1,cabinet
shapenet527,display,0.0,0.0,0.8743397463640387,0.0083842873573303,-0.0119919180870056,0,0,sofa
shapenet529,display,0.0,0.0,0.5602369874086374,0.0385670065879821,-0.033578336238861,1,0,chair
shapenet534,display,-2.3052411495437712,9.333333333333334,0.17330598045447965,0.1847072541713714,0.1178936064243316,1,1,bench
shapenet535,display,0.0,0.0,0.6295760523333125,-0.0676935315132141,-0.03757244348526,0,0,chair
shapenet537,display,0.0,0.0,0.7033957553309403,0.0674773454666137,0.0189718008041381,1,0,watercraft
shapenet541,display,0.0,0.0,0.3930489109295962,0.0813542604446411,0.033824622631073,1,1,cabinet
shapenet544,display,0.0,0.0,0.6140948068115367,-0.0567180514335632,-0.057002305984497,0,0,cabinet
shapenet546,display,0.0,0.0,0.25708764168210385,0.044725090265274,0.1676487922668457,0,1,watercraft
shapenet547,display,0.0,0.0,0.6770912677570706,0.2752196788787842,0.1354497075080871,1,1,loudspeaker
shapenet548,display,0.0,0.0,0.9844083202790128,-0.065871775150299,-0.0573607087135314,0,0,car
shapenet550,display,-1.3040076684760484,3.0,0.45886898117905844,0.0125772953033447,-0.0747300386428833,1,0,telephone
shapenet554,display,0.0,0.0,0.3489371822243798,0.0250750184059143,0.0332262516021728,1,1,airplane
shapenet555,display,-0.7324081924454066,1.3333333333333333,0.32003079699348863,-0.0180643200874328,-0.0763022303581237,0,0,watercraft
shapenet567,display,0.0,0.0,0.6689869304660835,0.0295087695121765,0.0099655091762542,1,0,loudspeaker
shapenet569,display,0.0,0.0,0.40332757678305314,0.0560373663902282,0.0158235728740692,1,0,cabinet
shapenet572,display,0.0,0.0,0.4939501544018791,0.1072881817817688,0.0966692566871643,1,1,telephone
shapenet574,display,0.0,0.0,0.3201462672302427,0.1809983849525451,0.2388920187950134,1,1,airplane
shapenet577,display,0.0,0.0,0.7801399050069144,0.0873295664787292,0.0461806654930114,1,1,car
shapenet580,display,0.0,0.0,0.7369134723159071,0.1042465567588806,0.088329941034317,1,1,chair
shapenet584,display,0.0,0.0,0.2468079955823653,0.0879420042037963,-0.007205307483673,1,0,bench
shapenet586,display,0.0,0.0,0.24113843173679975,0.1638678312301635,0.0507627129554748,1,0,bench
shapenet590,display,-0.7992984242661235,3.3333333333333335,0.32996372798075263,0.1247402429580688,0.0060118436813354,1,0,watercraft
shapenet591,display,0.0,0.0,0.40785860370122423,0.1119395494461059,0.1472237706184387,1,1,bench
shapenet592,display,0.0,0.0,0.7758142493509412,0.097596138715744,0.1592596769332885,1,1,chair
shapenet593,display,-1.1945063128187032,2.3333333333333335,0.3044958255483147,0.0303684473037719,-0.048413872718811,1,0,display
shapenet597,display,0.0,0.0,0.3518013274924616,-0.0465458035469055,0.0208253264427185,0,1,airplane
shapenet598,display,0.0,0.0,0.33273100987814513,0.1351764798164367,0.2814482450485229,1,1,airplane
shapenet599,display,-0.3662040962227033,0.6666666666666666,0.40675891056734886,0.0692713558673858,-0.0695875585079193,1,0,cabinet
shapenet600,display,0.0,0.0,0.40235676691920474,0.0418733358383178,0.0845870375633239,0,1,airplane
shapenet604,display,0.0,0.0,0.5503124472652048,-0.0396410226821899,-0.1056732237339019,0,0,cabinet
shapenet605,display,0.0,0.0,0.3171725681106235,-0.0295388102531433,0.0147233009338378,0,0,watercraft
shapenet608,display,0.0,0.0,0.7568109952212493,0.0806821584701538,0.1172830462455749,1,1,chair
shapenet609,display,0.0,0.0,0.3554818537509746,-0.0137795805931091,0.078905165195465,0,1,airplane
shapenet612,display,0.0,0.0,0.35742550183358207,-0.0222688317298889,-0.0725151896476745,0,0,airplane
shapenet616,display,0.0,0.0,0.8737166239814197,0.1258280277252197,0.1444228291511535,1,1,chair
shapenet617,display,0.0,0.0,0.922476870965991,-0.0754592418670654,-0.0648699104785919,0,0,car
shapenet619,display,0.0,0.0,0.7605656937466065,0.026836484670639,-0.0912733674049377,0,0,sofa
shapenet620,display,0.0,0.0,0.6827037747787988,-0.0364896357059478,0.0618963241577148,0,1,loudspeaker
shapenet622,display,-2.241277480273736,8.666666666666666,0.18903699995905754,0.1376336812973022,0.0811740756034851,1,1,watercraft
shapenet623,display,0.0,0.0,0.9945073258261861,0.1281367838382721,0.0002508759498596,1,0,car
shapenet628,display,0.0,0.0,0.7337980172949491,0.0157966017723083,-0.0581055283546447,0,0,sofa
shapenet629,display,0.0,0.0,0.4765544169201302,0.0931134819984436,0.0631337463855743,1,1,watercraft
shapenet633,display,-0.8796857765384195,4.333333333333333,0.25443268960807425,0.1136636435985565,0.0887197256088256,1,1,bench
shapenet635,display,-0.7324081924454066,2.6666666666666665,0.23231631329514627,0.0690849721431732,0.0168339610099792,1,1,bench
shapenet636,display,-1.1945063128187032,2.3333333333333335,0.4943341361904891,0.1343469023704528,-0.0204922556877136,1,0,telephone
shapenet638,display,0.0,0.0,0.7151849808167903,0.025650680065155,0.1029821634292602,1,1,cabinet
shapenet639,display,0.0,0.0,0.34593709278727175,0.0216088593006134,-0.0371086299419403,1,0,lamp
shapenet640,display,-0.46209812037329684,0.6666666666666666,0.2288346495706317,0.1471223086118698,-0.0215262174606323,1,0,bench
shapenet644,display,-0.23104906018664842,0.3333333333333333,0.284159070146435,0.1821555197238922,-0.0184158086776733,1,0,display
shapenet646,display,0.0,0.0,0.7313284217878836,-0.0518344640731811,0.0501002669334411,0,1,loudspeaker
shapenet652,display,0.0,0.0,0.3375493843386907,0.0305666923522949,0.099647432565689,1,1,airplane
shapenet653,display,0.0,0.0,0.6311331131806952,-0.0953127145767211,-0.043292611837387,0,0,cabinet
shapenet656,display,0.0,0.0,0.5514100773965094,-0.1083660721778869,-0.0465108752250671,0,0,loudspeaker
shapenet658,display,0.0,0.0,0.3695890403907087,0.0571534633636474,0.1242203116416931,1,1,airplane
shapenet662,display,-1.8337527368482422,5.333333333333333,0.30995835998810445,-0.0522722005844116,-0.032472550868988,0,0,telephone
shapenet664,display,0.0,0.0,0.6264177376893786,0.1972909271717071,0.0404214262962341,1,1,loudspeaker
shapenet665,display,0.0,0.0,0.3072669433661343,0.2060717344284057,0.216950386762619,1,1,airplane
shapenet666,display,0.0,0.0,0.5869037683803441,0.2186905741691589,0.1202899813652038,1,1,chair
shapenet667,display,-0.8796857765384195,4.333333333333333,0.31383782816142297,0.0988959968090057,0.0059669613838195,1,0,bench
shapenet677,display,0.0,0.0,0.9550225118855226,0.0004607439041137,0.0916127860546112,0,1,car
shapenet678,display,0.0,0.0,0.37526513020478713,0.0693540573120117,0.0600859522819519,1,1,airplane
shapenet679,display,0.0,0.0,0.5757236743463473,0.2757803797721863,0.3116668462753296,1,1,loudspeaker
shapenet682,display,0.0,0.0,0.37151364611467175,0.0330553650856018,0.2401564717292785,1,1,airplane
shapenet683,display,0.0,0.0,0.5736547714730176,0.1463403701782226,0.0489208698272705,1,1,chair
shapenet686,display,0.0,0.0,0.4387111781095279,0.1078959703445434,0.0645036697387695,1,1,chair
shapenet687,display,0.0,0.0,0.5324407080541289,0.1485549211502075,0.0865823030471801,1,1,cabinet
shapenet690,display,-1.4391627045121034,3.3333333333333335,0.45308259395399736,0.2547760605812073,0.1138461828231811,1,1,telephone
shapenet691,display,-2.2889777614872937,9.333333333333334,0.17448334981607808,0.1015013456344604,0.1727542281150818,1,1,bench
shapenet692,display,-1.752498457342594,5.333333333333333,0.19134136206587263,0.359949566423893,0.0307862758636474,1,1,display
shapenet693,display,0.0,0.0,0.8085021043170214,-0.0476624369621276,-0.0502444505691528,0,0,table
shapenet697,display,0.0,0.0,0.6948160458073701,0.2009094804525375,0.0468218326568603,1,1,chair
shapenet699,display,0.0,0.0,1.0224378584191207,-0.0007945299148559,-0.005961000919342,0,0,car
shapenet702,display,-0.8283022165960001,3.6666666666666665,0.24305295435899388,0.0413638651371002,0.0059122145175933,0,0,bench
shapenet703,display,0.0,0.0,0.7071166303557327,-0.0220959186553955,-0.0705913007259368,0,0,loudspeaker
shapenet708,display,-2.060694968905544,7.666666666666667,0.18356281848125566,0.2565447241067886,0.0722074508666992,1,1,bench
shapenet711,display,0.0,0.0,0.543613911924712,-0.0081086158752441,-0.0022562742233276,0,0,watercraft
shapenet714,display,0.0,0.0,0.33234177327725467,0.2260100394487381,0.1666880846023559,1,1,bench
shapenet715,display,0.0,0.0,0.35304282452547736,0.1691850423812866,0.0485840439796447,1,1,lamp
shapenet718,display,-0.46209812037329684,1.0,0.6295430822949918,0.2690236270427704,0.1401979923248291,1,1,bench
shapenet719,display,-1.598596848532247,6.666666666666667,0.33640350462085866,0.0240662992000579,0.1261869072914123,0,1,display
shapenet722,display,0.0,0.0,0.7666741540023643,0.2378562539815902,0.2045737206935882,1,1,sofa
shapenet724,display,0.0,0.0,0.7606138087091764,3.4749507904052734e-05,0.0190478563308715,0,0,watercraft
shapenet725,display,-1.3862943611198906,4.666666666666667,0.30555137594887405,0.2351865768432617,-0.0641862154006958,1,0,loudspeaker
shapenet732,display,-0.7992984242661235,3.3333333333333335,0.2084811306190368,0.157151997089386,0.0310445427894592,1,1,chair
shapenet734,display,-1.617343421306539,4.333333333333333,0.42903666448749905,0.0163849592208862,0.1137009859085083,0,1,telephone
shapenet736,display,0.0,0.0,0.3363846251713624,0.091395080089569,0.1655927896499633,1,1,airplane
shapenet739,display,0.0,0.0,0.33894131330281346,0.0336301922798156,0.0379926562309265,0,1,airplane
shapenet740,display,0.0,0.0,0.6829282684047445,0.1758146286010742,0.1906964778900146,1,1,chair
shapenet743,display,0.0,0.0,0.6762157048185999,-0.0350248217582702,-0.0346428155899047,0,0,table
shapenet744,display,0.0,0.0,0.6005964914020651,-0.0299627184867858,-0.0661205649375915,0,0,loudspeaker
shapenet749,display,-0.46209812037329684,0.6666666666666666,0.3611414412364151,0.0119704604148864,-0.0004715323448181,0,0,display
shapenet751,display,-1.2613965446394204,14.333333333333334,0.1932279649325217,0.0132262706756591,-0.1240255236625671,1,0,display
shapenet757,display,-1.0986122886681098,2.0,0.5204769303749615,0.0746083855628967,0.0870080590248107,1,1,telephone
shapenet759,display,0.0,0.0,0.801877171705215,0.0673558115959167,-0.0092962980270385,1,0,chair
shapenet760,display,-1.4391627045121034,3.3333333333333335,0.46043064364302433,0.1277084350585937,-0.0483216941356658,1,0,telephone
shapenet761,display,0.0,0.0,0.7136337083838358,-0.0505922138690948,-0.0219002664089202,0,0,table
shapenet762,display,-0.5364793041447001,1.3333333333333333,0.2506977820681315,0.2062978446483612,0.1583147644996643,1,1,bench
shapenet766,display,0.0,0.0,0.49584422612525003,-0.0091637969017028,-0.0825366377830505,0,0,table
shapenet770,display,-1.0729586082894003,2.6666666666666665,0.26343134977933846,0.0692292153835296,-0.0033552646636962,1,0,airplane
shapenet771,display,0.0,0.0,0.32209861879879903,-0.0108024477958679,0.0032296180725097,0,0,airplane
shapenet772,display,-1.759371553076839,8.666666666666666,0.23449014166929014,0.0618007481098175,0.0124148428440094,1,0,bench
shapenet773,display,0.0,0.0,0.6600796975438298,0.1069936156272888,0.077958345413208,1,1,table
shapenet774,display,0.0,0.0,0.5302524747592058,-0.0491533279418945,0.0024951100349426,0,0,loudspeaker
shapenet775,display,0.0,0.0,0.6621471610676316,0.0096216201782226,-0.0427635908126831,0,0,loudspeaker
shapenet782,display,0.0,0.0,0.5206556937100525,0.0767955183982849,0.0130807161331176,1,1,chair
shapenet790,display,0.0,0.0,0.6736805437034196,0.1578346490859985,0.0784856081008911,1,1,loudspeaker
shapenet791,display,0.0,0.0,0.3212551000459804,0.0524358749389648,0.1256563067436218,1,1,airplane
shapenet796,display,-0.23104906018664842,0.3333333333333333,0.5925001923462706,0.0317441821098327,0.0584169626235961,1,1,loudspeaker
shapenet797,display,0.0,0.0,0.7826000329166204,-0.0027889013290405,0.0203036367893219,0,1,sofa
shapenet798,display,0.0,0.0,0.5811455250113177,0.1816883683204651,-0.0108460485935211,1,0,table
shapenet799,display,0.0,0.0,0.9854798199274214,0.0123264789581298,-0.0312206149101257,0,0,car
shapenet800,display,-0.7324081924454066,2.6666666666666665,0.26921913441146256,0.0508443117141723,0.0754708051681518,1,1,airplane
shapenet801,display,0.0,0.0,0.634061243423183,-0.0237318873405456,-0.0518797039985656,0,0,loudspeaker
shapenet804,display,0.0,0.0,0.47163828228311605,0.0993001759052276,0.0670865178108215,1,1,airplane
shapenet805,display,0.0,0.0,0.5176146292782301,0.0303713679313659,-0.0098984837532043,1,0,cabinet
shapenet808,display,0.0,0.0,0.28999275070736114,0.0294982194900512,0.0088022351264953,1,0,chair
shapenet811,display,0.0,0.0,0.5161845151851155,0.0508921146392822,-0.04999840259552,1,0,table
shapenet812,display,0.0,0.0,0.7385169362813567,0.1378463506698608,0.0168808698654174,1,0,cabinet
shapenet813,display,0.0,0.0,1.0121641885189594,-0.006378948688507,-0.0049038529396057,0,0,car
shapenet814,display,0.0,0.0,0.9390690244289553,-0.0930706560611724,-0.062924325466156,0,0,car
shapenet816,display,0.0,0.0,0.8330182877941703,0.1526318192481994,0.1665162444114685,1,1,table
shapenet817,display,0.0,0.0,0.43245212604708533,0.3070565462112427,0.1827784180641174,1,1,cabinet
shapenet818,display,0.0,0.0,0.9723783266231173,0.2186353802680969,0.1690474152565002,1,1,car
shapenet820,display,0.0,0.0,0.7849882624784134,0.1934995949268341,0.1661158204078674,1,1,chair
shapenet825,display,0.0,0.0,0.7032648337308728,-0.0393738448619842,-0.1114904880523681,0,0,table
shapenet826,display,0.0,0.0,0.7250886631446002,0.0153024196624755,0.0272364616394042,0,0,table
shapenet827,display,-1.4648163848908131,5.333333333333333,0.25467841784354456,0.0628714263439178,0.1392627954483032,1,1,airplane
shapenet831,display,0.0,0.0,0.39132150030093915,0.3629067540168762,0.1035825908184051,1,1,watercraft
shapenet832,display,-1.2613965446394204,4.0,0.20118788001368385,-0.018752098083496,-0.0819031596183776,0,0,bench
shapenet833,display,0.0,0.0,0.47415471745929105,-0.0460709035396575,-0.0269570052623748,0,0,watercraft
shapenet835,display,0.0,0.0,0.40920504926475326,0.0386631488800048,0.0099040269851684,1,0,airplane
shapenet837,display,0.0,0.0,0.43058378209839104,0.0220600068569183,-0.0380144119262695,1,0,cabinet
shapenet840,display,0.0,0.0,0.7313595607901959,0.0530570447444915,0.0693278312683105,0,1,chair
shapenet845,display,0.0,0.0,0.5938975811670515,0.1079027652740478,-0.0133445262908935,1,0,sofa
shapenet846,display,0.0,0.0,0.5677588235459775,0.3063109517097473,0.1027482151985168,1,1,chair
shapenet848,display,0.0,0.0,0.8643355581732838,0.0820217132568359,0.051901638507843,1,1,watercraft
shapenet851,display,0.0,0.0,0.3718371396852822,-0.0294336676597595,0.047741949558258,0,1,airplane
shapenet852,display,0.0,0.0,0.945203325939857,-0.1085353195667266,-0.1055793464183807,0,0,car
shapenet854,display,-1.1945063128187032,2.3333333333333335,0.5069912936942562,-0.004320204257965,0.0320241451263427,0,0,telephone
shapenet856,display,-0.46209812037329684,0.6666666666666666,0.20984429827388343,0.0352566540241241,-0.0495164990425109,1,0,bench
shapenet859,display,0.0,0.0,0.6300866434622692,-0.0085193514823913,-0.0222050547599792,0,0,table
shapenet860,display,-0.9241962407465937,2.0,0.2987033191466959,0.0483269095420837,0.0864661335945129,1,1,airplane
shapenet861,display,0.0,0.0,0.6559229232469396,0.0605239570140838,-0.0421598553657531,0,0,sofa
shapenet863,display,0.0,0.0,0.7177212799131497,-0.0604957044124603,-0.0136587023735046,0,0,sofa
shapenet867,display,0.0,0.0,0.754306934375796,0.2566196918487549,0.2905646562576294,1,1,chair
shapenet869,display,0.0,0.0,0.6300370305096268,0.2145984172821045,0.2050864100456237,1,1,sofa
shapenet871,display,-0.3662040962227033,0.6666666666666666,0.5321596782959389,0.1610694527626037,0.0098748505115509,1,0,telephone
shapenet873,display,0.0,0.0,0.5555759500553022,0.1325754523277282,0.1605020761489868,1,1,cabinet
shapenet877,display,0.0,0.0,0.38074389190238894,0.1811063289642334,0.0178350806236267,1,0,chair
shapenet878,display,-0.8283022165960001,3.6666666666666665,0.21560963533518462,0.2970529198646545,0.0796400904655456,1,1,display
shapenet879,display,0.0,0.0,0.7245932635704763,0.0426215529441833,0.0202753543853759,1,1,sofa
shapenet884,display,0.0,0.0,0.6134585384176311,0.0559896528720855,0.0156089663505554,1,1,sofa
shapenet886,display,-1.0729586082894003,2.6666666666666665,0.22500007200061511,0.0892466008663177,0.0817873477935791,1,1,bench
shapenet888,display,0.0,0.0,0.617311856630039,-0.090655118227005,-0.0360732674598693,0,0,table
shapenet891,display,0.0,0.0,0.36880911965679375,0.0521264672279357,-0.0366836190223693,1,0,airplane
shapenet893,display,-1.290400336969297,2.6666666666666665,0.4976755999107516,0.0102522373199462,-0.0272567272186279,1,0,telephone
shapenet898,display,0.0,0.0,0.29869540020713253,0.1017586588859558,0.1099046468734741,1,1,airplane
shapenet899,display,-2.522793089278841,28.666666666666668,0.1337490696515045,0.151380568742752,0.0664105415344238,1,1,display
shapenet901,display,0.0,0.0,0.4212656774503238,0.0436433553695678,0.0574234127998352,1,1,airplane
shapenet902,display,0.0,0.0,0.6474230724387301,0.015297532081604,0.023599088191986,0,0,loudspeaker
shapenet903,display,0.0,0.0,0.8926180643235985,0.0460234880447387,-0.0036106407642364,1,0,car
shapenet904,display,0.0,0.0,0.5720099976213192,0.1445865631103515,0.0646446347236633,1,1,loudspeaker
shapenet906,display,0.0,0.0,0.7883141942360458,0.1009175777435302,0.0447152256965637,1,1,chair
shapenet913,display,0.0,0.0,0.6281621522345556,0.1526967287063598,0.0979308187961578,1,1,table
shapenet914,display,0.0,0.0,0.42388386593619215,0.1009300947189331,-0.1175716519355773,1,0,table
shapenet915,display,0.0,0.0,0.7086076504200388,-0.0604546070098876,-0.0972876548767089,0,0,table
shapenet916,display,0.0,0.0,0.3900016141735261,0.0785378217697143,0.0579913258552551,1,1,watercraft
shapenet918,display,0.0,0.0,0.8022465554429526,0.0263726115226745,-0.0076105594635009,0,0,chair
